1	147.0
2	161.0
3	150.0
4	146.0
5	143.0
6	146.0
7	130.0
8	151.0
9	152.0
10	145.0
11	149.0
12	152.0
13	126.0
14	152.0
15	149.0
16	138.0
17	155.0
18	136.0
19	137.0
20	154.0
21	144.0
22	161.0
23	154.0
24	161.0
25	148.0
26	136.0
27	146.0
28	160.0
29	153.0
30	150.0
31	134.0
32	138.0
33	147.0
34	157.0
35	152.0
36	140.0
37	141.0
38	150.0
39	138.0
40	144.0
41	150.0
42	146.0
43	156.0
44	161.0
45	142.0
46	165.0
47	143.0
48	150.0
49	148.0
50	145.0
