1	80.0
2	76.0
3	77.0
4	71.0
5	83.0
6	66.0
7	85.0
8	85.0
9	80.0
10	75.0
11	81.0
12	78.0
13	76.0
14	68.0
15	79.0
16	71.0
17	72.0
18	84.0
19	68.0
20	70.0
21	71.0
22	81.0
23	79.0
24	70.0
25	83.0
26	71.0
27	77.0
28	68.0
29	75.0
30	65.0
31	76.0
32	72.0
33	80.0
34	74.0
35	79.0
36	83.0
37	81.0
38	73.0
39	88.0
40	73.0
41	74.0
42	77.0
43	78.0
44	84.0
45	74.0
46	75.0
47	73.0
48	82.0
49	71.0
50	83.0
